"parking_gratuit","parking_payant","wifi","TV","microwave","dishwasher","clothes_washer","workspace","air_conditionner","heater","elevator","self_check_in","long_term_stay","bath_tub","coffee","luggage_storage","lockbox","security_cameras","host_greets_you","pets_allowed","view","smoking","pool","board_games","gym","fireplace","hot_tub","breakfast","price","property_type","bathrooms","accomodate","bedrooms","beds","neighbourhood","Hotel room","Shared room","Argentine","USA","Bresil","Japon","Australie","France","Thaïlande","Espagne"
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,224,172.03044501526324,1,5,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,224,172.03044501526324,1,5,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,224,172.03044501526324,1,5,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,224,172.03044501526324,1,5,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,73.81,141.99182363916597,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.81,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.81,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,35.984,76.15537457929115,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,35.984,76.15537457929115,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,35.984,76.15537457929115,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,35.984,76.15537457929115,1.5,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,560,172.03044501526324,2,5,3,3,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,560,172.03044501526324,2,5,3,3,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,45.658,172.03044501526324,3,4,2,0,45.658,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,79.365,172.03044501526324,1,4,1,1,86.23880804311777,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.967,172.03044501526324,2,6,3,5,48.95758893280627,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,202.29,172.03044501526324,2.5,6,3,3,180.40206847294857,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,568.132,351.74979070600034,2.5,10,3,6,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,568.132,351.74979070600034,2.5,10,3,6,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,276.452,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,570.9,351.74979070600034,2,9,4,7,741.3710545454542,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,570.9,351.74979070600034,2,9,4,7,741.3710545454542,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,570.9,351.74979070600034,2,9,4,7,741.3710545454542,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,570.9,351.74979070600034,2,9,4,7,741.3710545454542,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,20.896,172.03044501526324,1,2,0,1,54.21341477688377,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,47.056,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,47.056,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,300,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272.426,351.74979070600034,2,7,3,5,376.47047058823534,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,31.937,204.6142977649604,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,129.92,170.53674184315946,2,3,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,129.92,170.53674184315946,2,3,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,235.785,351.74979070600034,1,2,1,1,84.5066129032258,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,170.24,172.03044501526324,1,4,1,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,170.24,172.03044501526324,1,4,1,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,329.67,172.03044501526324,3.5,8,4,5,86.23880804311777,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,58,76.15537457929115,0,2,1,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,58,76.15537457929115,0,2,1,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,58,76.15537457929115,0,2,1,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,61.473,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,103.04,90.21822034548947,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,103.04,90.21822034548947,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.66,351.74979070600034,1,4,1,2,208.57500000000005,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.66,351.74979070600034,1,4,1,2,208.57500000000005,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,48.16,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,48.16,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,48.16,141.99182363916597,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,203,340.68500133155806,4,8,4,4,180.69491525423723,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,252,172.03044501526324,1.5,6,2,0,363.8769230769232,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,252,172.03044501526324,1.5,6,2,0,363.8769230769232,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,118,172.03044501526324,1,1,1,1,148.1130952380953,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,118,172.03044501526324,1,1,1,1,148.1130952380953,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,110.044,179.79844965979734,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,186,351.74979070600034,1,2,1,1,165.375,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,186,351.74979070600034,1,2,1,1,165.375,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,402.6,172.03044501526324,2,5,2,2,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,402.6,172.03044501526324,2,5,2,2,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,38.28,172.03044501526324,1,4,1,0,86.23880804311777,0,0,0,0,1,0,0,0,0,0
1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79.178,172.03044501526324,1,2,1,0,157.8250989010989,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,29.509,172.03044501526324,1.5,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,29.509,172.03044501526324,1.5,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,134.4,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,43,92.17852019888123,1.5,1,1,1,55,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.935,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,123.2,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,276.8,170.53674184315946,1.5,2,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,224,172.03044501526324,1,4,1,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,224,172.03044501526324,1,4,1,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,224,172.03044501526324,1,4,1,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,224,172.03044501526324,1,4,1,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,224,172.03044501526324,1,4,1,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,76.12,172.03044501526324,1,3,1,2,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,76.12,172.03044501526324,1,3,1,2,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,76.12,172.03044501526324,1,3,1,2,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,76.12,172.03044501526324,1,3,1,2,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,22.275,59.6134171974522,2,15,4,10,86.23880804311777,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,22.275,59.6134171974522,2,15,4,10,86.23880804311777,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,22.275,59.6134171974522,2,15,4,10,86.23880804311777,0,1,0,0,1,0,0,0,0,0
1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42.548,172.03044501526324,1,4,1,3,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,196,172.03044501526324,1,5,2,3,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,196,172.03044501526324,1,5,2,3,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250.88,351.74979070600034,0,2,1,2,277.04551724137934,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250.88,351.74979070600034,0,2,1,2,277.04551724137934,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,352.946,351.74979070600034,1,4,1,2,488.3921428571429,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,352.946,351.74979070600034,1,4,1,2,488.3921428571429,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,225.456,172.03044501526324,1,3,2,2,341.22396017699117,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,84,172.03044501526324,1,2,1,4,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,84,172.03044501526324,1,2,1,4,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,120.78,141.99182363916597,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,45,141.99182363916597,1,1,1,1,87,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41.85,172.03044501526324,1,2,1,1,50.69898496240604,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,369.05,351.74979070600034,1,6,3,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,369.05,351.74979070600034,1,6,3,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,369.05,351.74979070600034,1,6,3,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,369.05,351.74979070600034,1,6,3,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,134.2,76.15537457929115,2,6,3,4,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,134.2,76.15537457929115,2,6,3,4,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,552.908,351.74979070600034,1.5,8,4,3,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,552.908,351.74979070600034,1.5,8,4,3,180.40206847294857,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,201.6,172.03044501526324,2,8,4,4,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,201.6,172.03044501526324,2,8,4,4,180.40206847294857,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,151.646,278.59819646430947,1,2,1,1,420.79546203904556,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,151.646,278.59819646430947,1,2,1,1,420.79546203904556,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,151.646,278.59819646430947,1,2,1,1,420.79546203904556,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,151.646,278.59819646430947,1,2,1,1,420.79546203904556,1,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,470.4,172.03044501526324,2,5,3,3,180.40206847294857,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,395.89,351.74979070600034,2,15,4,6,180.40206847294857,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,31.36,141.99182363916597,1,1,1,1,32.480000000000004,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76.15537457929115,1,2,1,1,138.20270270270265,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,90,172.03044501526324,1,2,1,1,199.55384615384614,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,90,172.03044501526324,1,2,1,1,199.55384615384614,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,75,92.17852019888123,1,1,1,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,131.04,172.03044501526324,1,2,1,1,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,131.04,172.03044501526324,1,2,1,1,225.14391459074736,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,20.801,127.32132845188272,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,20.801,127.32132845188272,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,20.801,127.32132845188272,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,20.801,127.32132845188272,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
