"price","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","Australie","Argentine","Thaïlande","USA","Bresil","France","Japon","Espagne"
110.88,1,2,1,2,0,0,0,0,0,0,0,1,0,0
134.4,1,2,1,2,0,0,0,0,0,0,0,1,0,0
32.421,1,2,1,2,0,0,0,1,0,0,0,0,0,0
229.6,1,2,1,2,0,0,0,0,0,0,0,1,0,0
23.483,1,2,1,2,0,0,0,1,0,0,0,0,0,0
280,1,2,1,2,0,0,0,0,0,0,0,1,0,0
336,1,2,1,2,0,0,0,0,0,0,0,1,0,0
110.88,1,2,1,2,0,0,0,0,0,0,0,1,0,0
156.8,1,2,1,2,0,0,0,0,0,0,0,1,0,0
231.84,1,2,1,2,0,0,0,0,0,0,0,1,0,0
33.093,1,2,1,2,0,0,0,1,0,0,0,0,0,0
70.56,1.5,2,0,1,0,0,0,0,0,0,0,1,0,0
190,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
296.8,1,6,2,3,0,0,0,0,0,0,0,1,0,0
52.338,1,1,1,2,0,0,0,0,0,0,0,0,0,0
61,2,1,1,2,0,0,0,0,0,1,0,0,0,0
281.82,1,6,2,0,0,0,0,0,0,0,0,0,0,0
114.07,1,2,1,1,0,0,0,0,0,0,0,0,0,0
64.416,1,2,1,1,0,0,0,0,0,0,0,0,0,0
92.598,1,2,1,1,0,0,0,0,0,0,0,0,0,0
46.97,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0
203,4,8,4,4,0,0,0,0,0,1,0,0,0,0
214,3,7,3,4,0,0,0,0,0,1,0,0,0,0
148.96,1,3,1,3,0,0,0,0,0,0,0,1,0,0
32,1,1,1,1,0,0,0,0,0,1,0,0,0,0
402.6,2.5,6,4,3,0,0,0,0,0,0,0,0,0,0
87.23,1,2,1,0,0,0,0,0,0,0,0,0,0,0
87.884,1,10,2,3,0,0,1,0,0,0,0,0,0,0
150.164,2.5,8,3,4,0,0,1,0,0,0,0,0,0,0
304.634,1,6,2,3,0,0,0,0,0,0,0,0,0,0
228.48,1,6,2,3,0,0,0,0,0,0,0,1,0,0
428,3,6,3,4,0,0,0,0,0,1,0,0,0,0
280,1,7,4,4,0,0,0,0,0,0,0,1,0,0
408,2,4,2,2,0,0,0,0,0,1,0,0,0,0
268.4,1.5,8,4,5,0,0,0,0,0,0,0,0,0,0
374.08,2,5,3,3,0,0,0,0,0,0,0,1,0,0
332.64,2,5,3,3,0,0,0,0,0,0,0,1,0,0
171,2.5,6,3,3,0,0,0,0,0,1,0,0,0,0
268.4,2.5,6,3,3,0,0,0,0,0,0,0,0,0,0
280,1.5,5,2,3,0,0,0,0,0,0,0,1,0,0
108.733,1.5,5,2,3,0,0,0,1,0,0,0,0,0,0
94.804,1,2,1,1,0,0,1,0,0,0,0,0,0,0
39.172,1,2,1,1,0,0,0,1,0,0,0,0,0,0
71.276,1,2,1,1,0,0,1,0,0,0,0,0,0,0
152.24,1,2,1,1,0,0,1,0,0,0,0,0,0,0
66.185,1,2,1,1,0,0,0,1,0,0,0,0,0,0
168,1,2,1,1,0,0,0,0,0,0,0,1,0,0
72.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
125.44,1,2,1,1,0,0,0,0,0,0,0,1,0,0
98.56,1,2,1,1,0,0,0,0,0,0,0,1,0,0
99.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
134.2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
194.59,1,2,1,1,0,0,0,0,0,0,0,0,0,0
84,1,2,1,1,0,0,0,0,0,0,0,1,0,0
256.48,1,2,1,1,0,0,0,0,0,0,0,1,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
151.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
89.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
146.278,1,2,1,1,0,0,0,0,0,0,0,0,0,0
179.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
128.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
101.92,1,2,1,1,0,0,0,0,0,0,0,1,0,0
54.726,1,2,1,1,0,0,0,1,0,0,0,0,0,0
16.82,1,2,1,1,0,0,0,1,0,0,0,0,0,0
163,1,2,1,1,0,0,0,0,0,1,0,0,0,0
347.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
232.166,1,2,1,1,0,0,0,0,0,0,0,0,0,0
134.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
257.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
95.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
96.188,1,2,1,1,0,0,1,0,0,0,0,0,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
123.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
67.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
122.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
158.468,1,2,1,1,0,0,1,0,0,0,0,0,0,0
47.275,1,2,1,1,0,0,0,1,0,0,0,0,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
150.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
181.17,1,2,1,1,0,0,0,0,0,0,0,0,0,0
191.52,1,2,1,1,0,0,0,0,0,0,0,1,0,0
210.56,1,2,1,1,0,0,0,0,0,0,0,1,0,0
89.96,1,2,1,1,0,0,1,0,0,0,0,0,0,0
106.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
155.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
24.583,1,2,1,1,0,0,0,1,0,0,0,0,0,0
37.546,1,2,1,1,0,0,0,1,0,0,0,0,0,0
122.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
264.32,1,2,1,1,0,0,0,0,0,0,0,1,0,0
156.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
138.4,1,2,1,1,0,0,1,0,0,0,0,0,0,0
105.184,1,2,1,1,0,0,1,0,0,0,0,0,0,0
277.794,1,2,1,1,0,0,0,0,0,0,0,0,0,0
60.48,1,2,1,1,0,0,0,0,0,0,0,1,0,0
118.72,1,2,1,1,0,0,0,0,0,0,0,1,0,0
134.2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
133.28,1,2,1,1,0,0,0,0,0,0,0,1,0,0
23.061,1,2,1,1,0,0,0,1,0,0,0,0,0,0
168,1,2,1,1,0,0,0,0,0,0,0,1,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
59.512,1,2,1,1,0,0,1,0,0,0,0,0,0,0
112,1,2,1,1,0,0,0,0,0,0,0,1,0,0
136.884,1,2,1,1,0,0,0,0,0,0,0,0,0,0
195.932,1,2,1,1,0,0,0,0,0,0,0,0,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
33.745,1,2,1,1,0,0,0,1,0,0,0,0,0,0
17.965,1,2,1,1,0,0,0,1,0,0,0,0,0,0
336,1,2,1,1,0,0,0,0,0,0,0,1,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
78.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
20.423,1,2,1,1,0,0,0,1,0,0,0,0,0,0
23.77,1,2,1,1,0,0,0,1,0,0,0,0,0,0
147.62,1,2,1,1,0,0,0,0,0,0,0,0,0,0
140,1,2,1,1,0,0,0,0,0,1,0,0,0,0
29.311,1,2,1,1,0,0,0,1,0,0,0,0,0,0
136.884,1,2,1,1,0,0,0,0,0,0,0,0,0,0
28.365,1,2,1,1,0,0,0,1,0,0,0,0,0,0
28.365,1,2,1,1,0,0,0,1,0,0,0,0,0,0
155.7,1,2,1,1,0,0,1,0,0,0,0,0,0,0
193.76,1,2,1,1,0,0,1,0,0,0,0,0,0,0
61,1,2,1,1,0,0,0,0,0,1,0,0,0,0
99.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
150.856,1,2,1,1,0,0,1,0,0,0,0,0,0,0
200,1,2,1,1,0,0,0,0,0,1,0,0,0,0
168,1,2,1,1,0,0,0,0,0,0,0,1,0,0
201.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
198.24,1,2,1,1,0,0,0,0,0,0,0,1,0,0
89.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
140,1,2,1,1,0,0,0,0,0,0,0,1,0,0
156.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
23.638,1,2,1,1,0,0,0,1,0,0,0,0,0,0
308,1,2,1,1,0,0,0,0,0,0,0,1,0,0
175.84,1,2,1,1,0,0,0,0,0,0,0,1,0,0
290,1,2,1,1,0,0,0,0,0,1,0,0,0,0
14.183,1,2,1,1,0,0,0,1,0,0,0,0,0,0
105.28,1,2,1,1,0,0,0,0,0,0,0,1,0,0
52.003,1,2,1,1,0,0,0,1,0,0,0,0,0,0
287.188,1,2,1,1,0,0,0,0,0,0,0,0,0,0
82.88,1,2,1,1,0,0,0,0,0,0,0,1,0,0
28.365,1,2,1,1,0,0,0,1,0,0,0,0,0,0
107.52,1,2,1,1,0,0,0,0,0,0,0,1,0,0
140,1,2,1,1,0,0,0,0,0,0,0,1,0,0
97.718,1,2,1,1,0,0,0,1,0,0,0,0,0,0
95.2,1,2,1,1,0,0,0,0,0,0,0,0,0,1
156.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
28.327,1,2,1,1,0,0,0,1,0,0,0,0,0,0
134.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
145.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
159.04,1,2,1,1,0,0,0,0,0,0,0,1,0,0
92.96,1,2,1,1,0,0,0,0,0,0,0,1,0,0
16.414,1,2,1,1,0,0,0,1,0,0,0,0,0,0
28.639,1,2,1,1,0,0,0,1,0,0,0,0,0,0
120,1,2,1,1,0,0,0,0,0,1,0,0,0,0
34.038,1,2,1,1,0,0,0,1,0,0,0,0,0,0
163.724,1,2,1,1,0,0,0,0,0,0,0,0,0,0
24.423,1,2,1,1,0,0,0,1,0,0,0,0,0,0
198.604,1,2,1,1,0,0,1,0,0,0,0,0,0,0
168,1,2,1,1,0,0,0,0,0,0,0,1,0,0
175.768,1,2,1,1,0,0,1,0,0,0,0,0,0,0
131.04,1,2,1,1,0,0,0,0,0,0,0,1,0,0
22.692,1,2,1,1,0,0,0,1,0,0,0,0,0,0
24.583,1,2,1,1,0,0,0,1,0,0,0,0,0,0
206.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
32.147,1,2,1,1,0,0,0,1,0,0,0,0,0,0
268.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
336,1,2,1,1,0,0,0,0,0,0,0,1,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
168,1,2,1,1,0,0,0,0,0,0,0,1,0,0
280,1,5,2,0,0,0,0,0,0,0,0,1,0,0
37.82,1.5,3,1,1,0,0,0,1,0,0,0,0,0,0
168,1.5,3,1,1,0,0,0,0,0,0,0,1,0,0
168,1.5,4,1,1,0,0,0,0,0,0,0,1,0,0
295.24,2,3,1,1,0,0,0,0,0,0,0,0,0,0
112,2,3,1,1,0,0,0,0,0,0,0,1,0,0
30,2,1,1,2,1,0,0,0,0,1,0,0,0,0
64.416,3,1,1,1,0,0,0,0,0,0,0,0,0,0
128.8,1,4,1,1,0,0,0,0,0,0,0,1,0,0
169,1,4,1,1,0,0,0,0,0,1,0,0,0,0
23.638,1,4,1,1,0,0,0,1,0,0,0,0,0,0
100.8,1,4,1,1,0,0,0,0,0,0,0,1,0,0
207.6,1,4,1,1,0,0,1,0,0,0,0,0,0,0
100.8,1,4,1,1,0,0,0,0,0,0,0,1,0,0
28.365,1,4,1,1,0,0,0,1,0,0,0,0,0,0
112,1,4,1,1,0,0,0,0,0,0,0,1,0,0
45.384,1,4,1,1,0,0,0,1,0,0,0,0,0,0
268.8,1,4,1,1,0,0,0,0,0,0,0,1,0,0
147.396,1,4,1,1,0,0,1,0,0,0,0,0,0,0
151.2,1,4,1,1,0,0,0,0,0,0,0,1,0,0
71.68,1,4,1,1,0,0,0,0,0,0,0,1,0,0
107.52,1,4,1,1,0,0,0,0,0,0,0,1,0,0
23.231,1,4,1,1,0,0,0,1,0,0,0,0,0,0
70.56,1,4,1,1,0,0,0,0,0,0,0,1,0,0
170,1,6,3,3,0,0,0,0,0,1,0,0,0,0
350,1,4,2,2,0,0,0,0,0,1,0,0,0,0
224,1,4,2,2,0,0,0,0,0,0,0,1,0,0
34.038,1,4,2,2,0,0,0,1,0,0,0,0,0,0
392,1,4,2,2,0,0,0,0,0,0,0,1,0,0
161.04,1,4,2,2,0,0,0,0,0,0,0,0,0,0
95.496,1,4,2,2,0,0,1,0,0,0,0,0,0,0
280,1,4,2,2,0,0,0,0,0,0,0,1,0,0
198.616,1,4,2,2,0,0,0,0,0,0,0,0,0,0
197,1,4,2,2,0,0,0,0,0,1,0,0,0,0
109.76,1,4,2,2,0,0,0,0,0,0,0,1,0,0
100.8,1,4,2,2,0,0,0,0,0,0,0,1,0,0
128.832,1,4,2,2,0,0,0,0,0,0,0,0,0,0
336,1,4,2,2,0,0,0,0,0,0,0,1,0,0
228.14,1,4,2,2,0,0,0,0,0,0,0,0,0,0
192.64,1,4,2,2,0,0,0,0,0,0,0,1,0,0
241.92,1,4,2,2,0,0,0,0,0,0,0,1,0,0
179.2,1,4,2,2,0,0,0,0,0,0,0,1,0,0
182.512,1,4,2,2,0,0,0,0,0,0,0,0,0,0
130.096,1,4,2,2,0,0,1,0,0,0,0,0,0,0
132.172,1,4,2,2,0,0,1,0,0,0,0,0,0,0
201.3,1,4,2,2,0,0,0,0,0,0,0,0,0,0
142.552,1,4,2,2,0,0,1,0,0,0,0,0,0,0
321.44,1,4,2,2,0,0,0,0,0,0,0,1,0,0
226.798,1,4,2,2,0,0,0,0,0,0,0,0,0,0
176.46,1,6,3,4,0,0,1,0,0,0,0,0,0,0
74.884,2.5,5,3,4,0,0,0,1,0,0,0,0,0,0
139.568,1,4,1,2,0,0,0,0,0,0,0,0,0,0
330.4,2,6,3,4,0,0,0,0,0,0,0,1,0,0
398.574,2,6,3,4,0,0,0,0,0,0,0,0,0,0
56.73,1,5,2,4,0,0,0,1,0,0,0,0,0,0
94.55,1,5,2,4,0,0,0,1,0,0,0,0,0,0
42.904,1,2,1,1,0,0,1,0,0,0,0,0,0,0
78.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
66.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
48.16,1,2,1,1,0,0,0,0,0,0,0,1,0,0
90,1,2,1,1,0,0,0,0,0,1,0,0,0,0
114.07,1,2,1,1,0,0,0,0,0,0,0,0,0,0
85,1,2,1,1,0,0,0,0,0,1,0,0,0,0
62,1,2,1,1,0,0,0,0,0,1,0,0,0,0
57.436,1,2,1,1,0,0,1,0,0,0,0,0,0,0
66.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
56,1,2,1,1,0,0,0,0,0,0,0,1,0,0
118.096,1,2,1,1,0,0,0,0,0,0,0,0,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
80,1,2,1,1,0,0,0,0,0,1,0,0,0,0
128.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
149,2,7,3,3,0,0,0,0,0,1,0,0,0,0
283.36,4,8,4,6,0,0,0,0,0,0,0,0,0,1
90,1,2,0,1,0,0,0,0,0,1,0,0,0,0
67.2,1,2,0,1,0,0,0,0,0,0,0,1,0,0
88.48,1,2,0,1,0,0,0,0,0,0,0,1,0,0
145,1,2,0,1,0,0,0,0,0,1,0,0,0,0
97.44,1,2,0,1,0,0,0,0,0,0,0,1,0,0
35.929,1,2,0,1,0,0,0,1,0,0,0,0,0,0
37.82,1,2,0,1,0,0,0,1,0,0,0,0,0,0
84,1,2,0,1,0,0,0,0,0,0,0,1,0,0
27.145,1,2,0,1,0,0,0,1,0,0,0,0,0,0
113.488,1,2,0,1,0,0,1,0,0,0,0,0,0,0
110,1,2,0,1,0,0,0,0,0,1,0,0,0,0
120.96,1,2,0,1,0,0,0,0,0,0,0,1,0,0
32.818,1,2,0,1,0,0,0,1,0,0,0,0,0,0
201.6,1,2,0,1,0,0,0,0,0,0,0,1,0,0
129.92,1,2,0,1,0,0,0,0,0,0,0,1,0,0
53.76,1,2,0,1,0,0,0,0,0,0,0,1,0,0
118.72,1,2,0,1,0,0,0,0,0,0,0,1,0,0
143.36,1,2,0,1,0,0,0,0,0,0,0,1,0,0
52.64,1,2,0,1,0,0,0,0,0,0,0,1,0,0
90.72,1,2,0,1,0,0,0,0,0,0,0,1,0,0
28.365,1,2,0,1,0,0,0,1,0,0,0,0,0,0
115.36,1,2,0,1,0,0,0,0,0,0,0,1,0,0
23.638,1,2,0,1,0,0,0,1,0,0,0,0,0,0
20.797,1,2,0,1,0,0,0,1,0,0,0,0,0,0
67.2,1,2,0,1,0,0,0,0,0,0,0,1,0,0
106.4,1,2,0,1,0,0,0,0,0,0,0,1,0,0
15.969,1,2,0,1,0,0,0,1,0,0,0,0,0,0
323,2,8,3,4,0,0,0,0,0,1,0,0,0,0
30.256,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
71.319,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
68.076,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
168,1,3,2,3,0,0,0,0,0,0,0,1,0,0
199,1,6,3,5,0,0,0,0,0,1,0,0,0,0
375,2.5,4,3,3,0,0,0,0,0,1,0,0,0,0
224,1,3,2,0,0,0,0,0,0,0,0,1,0,0
47.275,2,2,1,1,0,0,0,1,0,0,0,0,0,0
242.2,1,3,2,4,0,0,1,0,0,0,0,0,0,0
73.81,1.5,3,1,2,0,0,0,0,0,0,0,0,0,0
168.156,3.5,6,3,3,0,0,1,0,0,0,0,0,0,0
33.981,1,4,1,3,0,0,0,1,0,0,0,0,0,0
224,1,4,1,3,0,0,0,0,0,0,0,1,0,0
40.657,1,4,1,3,0,0,0,1,0,0,0,0,0,0
169.092,1,4,1,3,0,0,0,0,0,0,0,0,0,0
33.981,1,4,1,3,0,0,0,1,0,0,0,0,0,0
272.16,1,4,1,3,0,0,0,0,0,0,0,1,0,0
23.344,1,4,1,3,0,0,0,1,0,0,0,0,0,0
175.802,1,4,1,3,0,0,0,0,0,0,0,0,0,0
117.6,1,4,1,3,0,0,0,0,0,0,0,1,0,0
123.2,1,2,0,1,0,0,0,0,0,0,0,1,0,0
34.984,1,4,2,3,0,0,0,1,0,0,0,0,0,0
89.268,1,3,1,1,0,0,1,0,0,0,0,0,0,0
224,2,6,2,4,0,0,0,0,0,0,0,1,0,0
221.43,2.5,5,2,2,0,0,0,0,0,0,0,0,0,0
224,1,3,2,2,0,0,0,0,0,0,0,1,0,0
190.4,1,3,2,2,0,0,0,0,0,0,0,1,0,0
144.628,1,3,2,2,0,0,1,0,0,0,0,0,0,0
164.64,1,3,2,2,0,0,0,0,0,0,0,1,0,0
190.3,1,3,2,2,0,0,1,0,0,0,0,0,0,0
346,2,6,3,3,0,0,1,0,0,0,0,0,0,0
60.39,2,2,1,1,0,0,0,0,0,0,0,0,0,0
67.1,2,2,1,1,0,0,0,0,0,0,0,0,0,0
55,2,2,1,1,0,0,0,0,0,1,0,0,0,0
132.858,0.5,2,1,1,0,0,0,0,0,0,0,0,0,0
100.8,0.5,2,1,1,0,0,0,0,0,0,0,1,0,0
114.07,1.5,2,2,1,0,0,0,0,0,0,0,0,0,0
179.2,1,3,1,1,0,0,0,0,0,0,0,1,0,0
255.36,1,3,1,1,0,0,0,0,0,0,0,1,0,0
420,1,3,1,1,0,0,0,0,0,0,0,1,0,0
145.6,1,3,1,1,0,0,0,0,0,0,0,1,0,0
154.33,1,3,1,1,0,0,0,0,0,0,0,0,0,0
168,1,3,1,1,0,0,0,0,0,0,0,1,0,0
21.747,1,3,1,1,0,0,0,1,0,0,0,0,0,0
151.2,1,3,1,1,0,0,0,0,0,0,0,1,0,0
92,1,3,1,1,0,0,0,0,0,1,0,0,0,0
115.36,1,3,1,1,0,0,0,0,0,0,0,1,0,0
37.82,1,3,1,1,0,0,0,1,0,0,0,0,0,0
99,1,3,1,1,0,0,0,0,0,1,0,0,0,0
224,1,3,1,1,0,0,0,0,0,0,0,1,0,0
28.365,1,4,1,2,0,0,0,1,0,0,0,0,0,0
23.912,1,4,1,2,0,0,0,1,0,0,0,0,0,0
392,2,7,3,7,0,0,0,0,0,0,0,1,0,0
135.542,1,4,0,2,0,0,0,0,0,0,0,0,0,0
401,2,6,3,3,0,0,0,0,0,1,0,0,0,0
145,2,6,3,3,0,0,0,0,0,1,0,0,0,0
425.6,2,6,3,3,0,0,0,0,0,0,0,1,0,0
336,2,6,3,3,0,0,0,0,0,0,0,1,0,0
100.8,1,6,2,0,0,0,0,0,0,0,0,1,0,0
155,1,4,1,2,0,0,0,0,0,1,0,0,0,0
24.715,1,4,1,2,0,0,0,1,0,0,0,0,0,0
243.584,2.5,10,5,6,0,0,1,0,0,0,0,0,0,0
189.608,1,4,2,3,0,0,1,0,0,0,0,0,0,0
151.2,1,4,2,3,0,0,0,0,0,0,0,1,0,0
134.4,1,4,2,3,0,0,0,0,0,0,0,1,0,0
188.16,1,4,2,3,0,0,0,0,0,0,0,1,0,0
161.236,1,4,2,3,0,0,1,0,0,0,0,0,0,0
336,1,4,2,3,0,0,0,0,0,0,0,1,0,0
250.88,1,4,2,3,0,0,0,0,0,0,0,0,0,1
42.548,1,4,2,3,0,0,0,1,0,0,0,0,0,0
246.4,1,4,2,3,0,0,0,0,0,0,0,1,0,0
224,1,4,2,3,0,0,0,0,0,0,0,1,0,0
107.52,1,4,2,3,0,0,0,0,0,0,0,1,0,0
400,3,8,4,4,0,0,0,0,0,1,0,0,0,0
30,1,4,1,6,1,0,0,0,0,1,0,0,0,0
377,4,10,4,4,0,0,0,0,0,1,0,0,0,0
280,1,6,1,5,0,0,0,0,0,0,0,1,0,0
168,1,6,1,5,0,0,0,0,0,0,0,1,0,0
144.48,1,4,2,2,0,0,0,0,0,0,0,1,0,0
37.952,1,8,3,5,0,0,0,1,0,0,0,0,0,0
95.282,1,2,1,1,0,0,0,0,0,0,0,0,0,0
256,2,8,2,5,0,0,0,0,0,1,0,0,0,0
203.984,3,5,3,3,0,0,0,0,0,0,0,0,0,0
60,1,1,0,1,0,0,0,0,0,1,0,0,0,0
120.78,1,1,0,1,0,0,0,0,0,0,0,0,0,0
48.16,1,1,0,1,0,0,0,0,0,0,0,1,0,0
211,1,3,0,2,0,0,0,0,0,1,0,0,0,0
31.202,1,3,0,2,0,0,0,1,0,0,0,0,0,0
18.352,1,3,0,2,0,0,0,1,0,0,0,0,0,0
358.4,2,8,3,3,0,0,0,0,0,0,0,0,0,1
121.792,2,4,2,2,0,0,1,0,0,0,0,0,0,0
201.3,2,4,2,2,0,0,0,0,0,0,0,0,0,0
303.52,2,4,2,2,0,0,0,0,0,0,0,1,0,0
145.32,2,4,2,2,0,0,1,0,0,0,0,0,0,0
168,2,4,2,2,0,0,0,0,0,0,0,1,0,0
201.3,2,4,2,2,0,0,0,0,0,0,0,0,0,0
177.152,2,4,2,2,0,0,1,0,0,0,0,0,0,0
173.692,2,4,2,2,0,0,1,0,0,0,0,0,0,0
252,2,4,2,2,0,0,0,0,0,0,0,1,0,0
218.4,2,4,2,2,0,0,0,0,0,0,0,1,0,0
134.248,2,4,2,2,0,0,1,0,0,0,0,0,0,0
249,2,4,2,2,0,0,0,0,0,1,0,0,0,0
171.776,2,4,2,2,0,0,0,0,0,0,0,0,0,0
336,1,4,1,0,0,0,0,0,0,0,0,1,0,0
132.16,1,4,1,0,0,0,0,0,0,0,0,1,0,0
148,1,4,1,0,0,0,0,0,0,1,0,0,0,0
33.093,1,4,1,4,0,0,0,1,0,0,0,0,0,0
65,1,1,0,1,0,0,0,0,0,1,0,0,0,0
85.808,1,2,1,1,0,0,1,0,0,0,0,0,0,0
83.04,1,2,1,1,0,0,1,0,0,0,0,0,0,0
147.62,1,2,1,1,0,0,0,0,0,0,0,0,0,0
23.638,1,2,1,1,0,0,0,1,0,0,0,0,0,0
201.3,1,2,1,1,0,0,0,0,0,0,0,0,0,0
26.474,1,2,1,1,0,0,0,1,0,0,0,0,0,0
147.62,1,2,1,1,0,0,0,0,0,0,0,0,0,0
23.912,1,6,1,6,0,0,0,1,0,0,0,0,0,0
115.412,1,3,1,1,0,0,0,0,0,0,0,0,0,0
85.888,1,2,1,1,0,0,0,0,0,0,0,0,0,0
103.334,1,2,1,1,0,0,0,0,0,0,0,0,0,0
200,1,2,1,1,0,0,0,0,0,1,0,0,0,0
67,1,2,1,1,0,0,0,0,0,1,0,0,0,0
313.6,1.5,5,3,3,0,0,0,0,0,0,0,1,0,0
51.9,2,1,1,1,0,0,1,0,0,0,0,0,0,0
115,1,4,2,1,0,0,0,0,0,1,0,0,0,0
320.738,2,8,4,4,0,0,0,0,0,0,0,0,0,0
67.1,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
112,2,2,1,1,0,0,0,0,0,0,0,1,0,0
212.8,1,4,2,2,0,0,0,0,0,0,0,1,0,0
145.6,2,3,3,2,0,0,0,0,0,0,0,1,0,0
16.036,2,4,2,3,0,0,0,1,0,0,0,0,0,0
280,2,4,2,3,0,0,0,0,0,0,0,1,0,0
112,2,4,2,3,0,0,0,0,0,0,0,0,0,1
119.54,2,4,2,3,0,0,0,1,0,0,0,0,0,0
216.113,2,11,4,7,0,0,0,1,0,0,0,0,0,0
77.836,1,2,1,1,0,0,0,0,0,0,0,0,0,0
89.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
153.44,1,2,1,1,0,0,0,0,0,0,0,1,0,0
67.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
112,1,2,1,1,0,0,0,0,0,0,0,1,0,0
17.019,2,3,1,2,0,0,0,1,0,0,0,0,0,0
106.4,1.5,1,1,1,0,0,0,0,0,0,0,1,0,0
224,1.5,1,1,1,0,0,0,0,0,0,0,1,0,0
276.8,1,5,2,3,0,0,1,0,0,0,0,0,0,0
130,1,2,1,1,0,0,0,0,0,1,0,0,0,0
250,1,2,1,1,0,0,0,0,0,1,0,0,0,0
85,1,2,1,1,0,0,0,0,0,1,0,0,0,0
69.784,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
29.756,1.5,1,1,1,0,0,1,0,0,0,0,0,0,0
203.984,1,6,3,4,0,0,0,0,0,0,0,0,0,0
246.4,1,3,1,2,0,0,0,0,0,0,0,1,0,0
314,2.5,9,3,6,0,0,0,0,0,1,0,0,0,0
171.36,1.5,4,1,2,0,0,0,0,0,0,0,1,0,0
184.8,1.5,4,1,2,0,0,0,0,0,0,0,1,0,0
176.96,1.5,4,1,2,0,0,0,0,0,0,0,1,0,0
89.6,1,3,1,0,0,0,0,0,0,0,0,1,0,0
200.68,1,3,2,2,0,0,1,0,0,0,0,0,0,0
301.95,1,3,2,2,0,0,0,0,0,0,0,0,0,0
59.048,3,2,1,1,0,0,0,0,0,0,0,0,0,0
58.82,3,2,1,1,0,0,1,0,0,0,0,0,0,0
135.542,1,5,1,3,0,0,0,0,0,0,0,0,0,0
84,1,5,1,3,0,0,0,0,0,0,0,1,0,0
85.116,2,6,3,3,0,0,1,0,0,0,0,0,0,0
15.988,1,2,1,1,0,0,0,1,0,0,0,0,0,0
399.84,1,8,4,7,0,0,0,0,0,0,0,1,0,0
276.452,2,8,3,5,0,0,0,0,0,0,0,0,0,0
223.516,2,8,3,5,0,0,1,0,0,0,0,0,0,0
