"price","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","France","Argentine","USA","Australie","Espagne","Bresil","Thaïlande","Japon"
21.793,4.97,5,5,5,5,4.89,1,3,1,1,0,0,0,1,0,0,0,0,0,0
182.56,5,5,5,5,5,5,1,3,1,1,0,0,1,0,0,0,0,0,0,0
284,5,5,5,5,5,5,1,3,1,1,0,0,0,0,1,0,0,0,0,0
100,5,5,5,5,5,5,1,3,1,1,0,0,0,0,1,0,0,0,0,0
179.2,5,5,5,5,5,5,1,3,1,1,0,0,1,0,0,0,0,0,0,0
15.128,4.5,5,4,4.5,5,4.5,1,3,1,1,0,0,0,1,0,0,0,0,0,0
20.423,5,5,5,5,5,5,1,4,1,2,0,0,0,1,0,0,0,0,0,0
268.961,4.98,5,4.98,5,5,4.93,2,10,2,6,0,0,0,0,0,0,0,0,0,1
44.439,5,5,5,5,5,5,1,4,2,3,0,0,0,1,0,0,0,0,0,0
285.229,5,5,5,5,5,5,1,4,2,3,0,0,0,0,0,0,0,0,0,1
96.32,5,5,4.75,4.75,5,5,1,4,2,3,0,0,1,0,0,0,0,0,0,0
95,5,5,5,5,5,5,1,2,1,3,0,0,0,0,1,0,0,0,0,0
81.862,5,5,4,5,5,5,1,1,3,1,0,0,0,0,0,0,0,0,0,0
200.48,5,5,4.33,5,5,5,1,4,2,2,0,0,1,0,0,0,0,0,0,0
201.3,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
39.153,5,5,4.96,4.91,5,5,1,3,0,2,0,0,0,1,0,0,0,0,0,0
386.496,5,4.87,4.93,5,4.8,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
150.164,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
253.638,5,5,5,4,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
141.12,5,5,5,5,5,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0
173.118,5,5,5,5,5,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0
192.64,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
28,5,5,5,5,5,5,4,1,1,0,1,0,0,0,1,0,0,0,0,0
391.864,5,4,5,5,3,5,1,4,1,2,0,1,0,0,0,0,0,0,0,0
55.36,4.98,4.97,5,4.97,4.98,4.83,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
80.52,5,5,5,4.5,5,4,2.5,2,1,1,0,0,0,0,0,0,0,0,0,0
212.8,5,5,5,5,5,5,2,4,2,3,0,0,1,0,0,0,0,0,0,0
45.252,5,5,5,5,5,5,1.5,2,1,2,0,0,0,1,0,0,0,0,0,0
94.5,5,5,5,5,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,1
18.501,4.73,4.93,4.71,5,4.86,5,3,1,1,1,1,0,0,0,0,0,0,0,0,1
41.602,5,5,5,5,5,4.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0
56,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,1,0,0,0,0,0
27.68,5,5,5,5,5,4.25,1.5,1,1,1,0,0,0,0,0,1,0,0,0,0
39,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,1,0,0,0,0,0
105,5,5,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
112,5,5,5,5,5,5,1.5,4,1,2,0,0,1,0,0,0,0,0,0,0
128.8,4.5,5,5,5,5,5,1,3,1,0,0,0,1,0,0,0,0,0,0,0
151.088,5,5,5,5,5,5,1,5,1,2,0,0,0,0,0,0,0,0,0,1
126.651,5,5,5,5,5,5,1,5,1,3,0,0,0,0,0,0,0,0,0,1
238.048,4,5,5,5,5,5,2,6,3,3,0,0,0,0,0,1,0,0,0,0
110,5,5,4.9,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
123,5,3,5,5,5,4,1,2,1,1,0,0,0,0,1,0,0,0,0,0
37.82,5,5,4.8,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
72.468,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
160.202,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,1
66.003,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,1
15.128,4.86,5,4.57,5,4.86,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0
184.8,5,5,5,5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
222.772,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
37.82,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
72.8,4,5,4,5,3,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
26.474,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
106.197,5,4.97,4.94,4.86,4.97,5,1,3,1,2,0,0,0,0,0,0,0,0,0,1
101.997,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,1
123.868,5,5,5,5,5,4.67,1,3,1,2,0,0,0,0,0,1,0,0,0,0
20.801,5,5,5,4.67,5,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0
17.832,5,5,5,5,5,5,1,3,0,2,0,0,0,1,0,0,0,0,0,0
30.24,5,5,5,5,5,5,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0
170,5,5,5,5,5,5,3.5,8,3,3,0,0,0,0,1,0,0,0,0,0
145.6,5,5,4.93,4.93,4.86,5,0.5,4,1,2,0,0,1,0,0,0,0,0,0,0
123.2,5,5,5,5,5,5,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
47.056,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,1,0,0,0,0
10.107,5,5,4,5,5,5,4,2,1,1,0,0,0,1,0,0,0,0,0,0
120,5,5,4,4.5,5,5,2,2,2,2,0,0,0,0,1,0,0,0,0,0
151.998,5,5,5,5,5,4.67,1,4,1,2,0,0,0,0,0,0,0,0,0,1
147.84,5,4.5,5,4.5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
106.4,3,5,5,5,4,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
204.96,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
190.4,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
156.8,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
224,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
39.2,5,5,5,5,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0
164.402,5,5,4.92,5,5,5,1,4,3,3,0,0,0,0,0,0,0,0,0,1
336,5,5,5,5,5,5,1.5,6,2,3,0,0,1,0,0,0,0,0,0,0
38,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
63.074,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
29.064,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
180,5,5,5,5,5,5,1,5,2,2,0,0,0,0,1,0,0,0,0,0
202.756,5,5,5,5,5,4.5,1,4,2,2,0,0,0,0,0,1,0,0,0,0
335.5,4.83,5,4.17,5,5,5,1.5,4,2,2,0,0,0,0,0,0,0,0,0,0
101.717,5,5,5,5,5,5,1,10,2,5,0,0,0,0,0,0,0,0,0,1
62.72,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
67.1,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
55,5,5,5,4.8,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
83.204,5,4.92,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
48.312,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
252.296,5,4.75,5,4.75,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0
181.17,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
84.546,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
60,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
217.288,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,1,0,0,0,0
84,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
65,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,1,0,0,0,0,0
23.638,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
37.2,5,5,5,5,5,4.8,2,3,1,3,0,1,0,0,0,0,0,0,1,0
45.384,5,5,5,5,5,5,1,4,2,3,0,0,0,1,0,0,0,0,0,0
65.24,5,5,5,5,5,5,2,3,2,2,0,0,0,1,0,0,0,0,0,0
127.49,5,5,5,5,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0
49.5,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
330,4,5,4,5,5,5,4,8,4,4,0,0,0,0,0,0,0,1,0,0
350,5,5,5,5,5,5,1.5,3,3,4,0,0,0,0,1,0,0,0,0,0
354.75,5,4,5,4,5,5,2,5,2,5,0,0,0,0,0,0,0,1,0,0
118.47,4.33,4.67,5,4.67,5,5,1,4,2,2,0,0,0,0,0,0,0,1,0,0
305.25,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,1,0,0
53.878,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
164.01,5,5,5,5,5,5,2,6,3,3,0,0,0,0,0,0,0,1,0,0
318.945,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,1,0,0
165,5,5,5,5,5,5,2,4,2,3,0,0,0,0,0,0,0,1,0,0
40.145,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
57.75,5,5,5,5,5,5,1,3,2,2,0,0,0,0,0,0,0,1,0,0
136.785,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
339.36,5,5,4,5,5,5,2,5,2,5,0,0,0,0,0,0,1,0,0,0
67.1,5,5,5,5,5,4.5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
43.493,5,4,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
400,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
208.01,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
23.638,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
335.5,5,5,5,5,5,4.67,2,5,3,3,0,0,0,0,0,0,0,0,0,0
120.78,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
29.45,5,5,5,5,5,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0
24.315,5,5,5,5,5,5,1,2,1,2,0,0,0,1,0,0,0,0,0,0
30.256,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
131.04,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
134.4,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
201.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
95.2,5,5,5,5,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0
154.33,5,5,4.67,5,5,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0
75.175,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,0,1,0
47.275,5,5,5,5,5,4,1,3,0,2,0,0,0,1,0,0,0,0,0,0
74.044,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
71.68,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0
140.901,5,5,5,5,5,5,2,4,2,2,0,0,0,1,0,0,0,0,0,0
27.59,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
425,5,5,5,5,5,5,4,6,4,4,0,0,0,0,1,0,0,0,0,0
99.2,5,5,4.8,5,4.6,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0
142,5,5,5,5,5,5,2,5,2,2,0,0,0,0,1,0,0,0,0,0
378.201,5,5,5,5,5,5,2.5,6,3,4,0,0,0,1,0,0,0,0,0,0
78,5,5,4.5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
63.84,5,4.75,5,5,5,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0
89.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
78.4,5,5,5,5,5,5,1,4,2,2,0,0,1,0,0,0,0,0,0,0
28,5,5,5,5,5,5,2,6,1,6,1,0,0,0,0,0,0,0,0,1
99,4.5,4.75,4,4.25,4.75,4.75,1,4,2,2,0,0,0,0,0,0,0,1,0,0
34.65,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
63.855,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
49.5,5,5,4,5,5,5,2,4,3,2,0,0,0,0,0,0,0,1,0,0
173.25,5,5,4.83,5,5,5,2,3,1,3,1,0,0,0,0,0,0,1,0,0
54.653,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
189,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
46.841,4.5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
87.23,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
78,5,4.6,5,4.6,4.8,5,1.5,2,1,1,0,0,0,0,1,0,0,0,0,0
24.255,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
150,4.5,3.5,5,4,5,4.5,1,6,1,2,0,0,0,0,1,0,0,0,0,0
60.72,5,5,5,5,5,5,1,4,0,2,0,0,0,0,0,0,0,1,0,0
128.7,4,4.5,4,4.5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
124.56,5,4.5,5,5,5,5,1,4,2,3,0,0,0,0,0,1,0,0,0,0
82.691,4.5,5,5,4.5,5,5,5.5,2,1,1,0,0,0,0,0,0,0,0,0,1
70,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
419,5,5,5,5,5,3,4,8,4,4,0,0,0,0,1,0,0,0,0,0
89.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
111.386,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
85.12,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0
19.375,5,5,5,5,5,5,1,3,1,1,0,0,0,0,0,0,0,0,1,0
114.07,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
150,5,5,4.5,5,5,5,1,4,2,4,0,0,0,0,1,0,0,0,0,0
49.5,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
80.774,5,4.67,4.67,5,5,5,1,4,2,3,0,0,0,1,0,0,0,0,0,0
65,5,5,5,5,5,4.86,1,1,2,1,0,0,0,0,1,0,0,0,0,0
346,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
145,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
56.364,5,5,5,1,4,5,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
96,5,4.67,4.67,5,5,4.67,1.5,1,1,1,0,0,0,0,1,0,0,0,0,0
109.367,5,5,5,5,5,5,1.5,4,1,2,0,0,0,1,0,0,0,0,0,0
161.04,5,5,5,5,5,5,1,5,1,3,0,0,0,0,0,0,0,0,0,0
308.66,5,5,4.95,5,4.89,4.89,1,2,1,1,0,0,0,0,0,0,0,0,0,0
33.093,4.91,5,4.82,5,5,4.82,1,3,1,1,0,0,0,1,0,0,0,0,0,0
99,4.75,5,4.5,5,4.5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
249.612,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
136,5,5,5,5,4.88,4.88,1,1,2,2,0,0,0,0,1,0,0,0,0,0
143,5,5,5,5,5,5,1,2,1,2,0,0,0,0,1,0,0,0,0,0
92,5,5,5,4.9,5,4.9,1,2,1,2,0,0,0,0,1,0,0,0,0,0
174.272,5,5,5,4.64,4.82,4.55,1,3,1,3,0,0,0,0,0,0,0,0,0,1
169,5,5,5,5,5,5,1,3,0,2,0,0,0,0,1,0,0,0,0,0
51.52,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,1,0,0,0
75,5,5,5,5,5,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0
268.4,5,5,5,5,5,5,2,3,2,2,0,0,0,0,0,0,0,0,0,0
12.375,5,5,5,4.4,4.6,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0
104,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
19.8,4.89,4.89,5,5,5,4.67,2,6,3,0,0,0,0,0,0,0,0,1,0,0
106,5,5,5,5,5,5,1.5,2,0,1,0,0,0,0,1,0,0,0,0,0
150,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
63,4.5,5,4.5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
60,5,5,4.33,4.67,4.67,4.67,1,2,1,1,0,0,0,0,1,0,0,0,0,0
90,5,5,5,5,5,5,1,2,1,2,0,0,0,0,1,0,0,0,0,0
89.6,5,5,5,5,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0
32.686,4,5,5,5,4,5,1,4,0,3,0,0,0,1,0,0,0,0,0,0
31.35,5,5,5,5,5,5,1.5,6,1,3,0,0,0,0,0,0,0,1,0,0
53.68,5,5,4.8,5,5,5,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
17.019,5,4.89,4.56,5,5,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0
142,5,5,5,5,5,5,1,4,3,4,0,0,0,0,1,0,0,0,0,0
31.202,5,5,5,5,5,5,1,2,0,2,0,0,0,1,0,0,0,0,0,0
157.014,5,5,5,5,4.8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
241.56,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
163.52,5,5,5,4,5,5,1,4,2,2,0,0,1,0,0,0,0,0,0,0
70,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
34.65,5,5,4.94,4.94,5,4.83,1,4,1,3,0,0,0,0,0,0,0,1,0,0
268.4,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
119,5,5,5,5,5,4.6,1,4,2,3,0,0,0,0,1,0,0,0,0,0
35.563,5,5,5,4,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
280,5,5,5,5,5,5,1,3,2,1,0,0,1,0,0,0,0,0,0,0
181.5,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
290.4,5,5,5,4.75,4,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
24.428,5,5,5,5,5,4,1.5,2,1,1,0,0,0,0,0,0,0,0,1,0
40,5,4.67,4.5,5,4.33,4.83,1,1,1,1,1,0,0,0,1,0,0,0,0,0
87.23,4.75,5,5,5,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0
336,5,5,5,5,5,5,1.5,1,1,1,1,0,1,0,0,0,0,0,0,0
82.348,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
89.6,4.75,5,4.5,5,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0
14.85,5,5,5,5,5,4.86,1,2,3,3,0,0,0,0,0,0,0,1,0,0
118.188,5,4,5,5,5,5,1,4,1,1,0,0,0,1,0,0,0,0,0,0
39.444,5,4.67,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
182.325,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,1,0,0
171.616,4.71,5,4.86,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
69.2,5,5,5,5,5,5,1.5,2,1,5,0,0,0,0,0,1,0,0,0,0
403,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
107.36,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
150,5,5,5,5,5,5,1,1,0,2,0,0,0,0,1,0,0,0,0,0
84,4.75,5,4.75,5,5,5,1.5,4,0,2,0,0,1,0,0,0,0,0,0,0
195,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
198,4.5,4.75,4.5,4.75,4.25,5,2,2,1,1,0,0,0,0,1,0,0,0,0,0
134.2,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
37.952,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
60.39,5,4.91,5,4.91,5,4.82,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0
30.969,5,5,5,5,5,5,1,2,0,1,0,0,0,0,0,0,0,0,1,0
321.44,5,5,5,5,5,5,2,6,2,4,0,0,0,0,0,0,1,0,0,0
118.096,4.67,5,4.67,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
165.76,5,5,5,5,5,5,2,4,2,3,0,0,0,0,0,0,1,0,0,0
248.428,5,5,5,5,5,5,2,5,2,3,0,0,0,0,0,1,0,0,0,0
120,5,5,5,5,5,5,1,4,1,2,0,0,0,0,1,0,0,0,0,0
65.74,5,5,4.75,5,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
95,4.75,5,5,4.5,4.75,5,1,1,1,2,0,0,0,0,1,0,0,0,0,0
57.676,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
39.99,4.5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
93.94,5,5,5,5,5,4,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
42.548,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
99.2,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0
37.2,5,5,5,5,5,5,1,2,0,1,0,0,0,0,0,0,0,0,1,0
31,5,5,4,5,5,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0
35.65,5,5,5,5,5,4.5,1,3,1,2,0,0,0,0,0,0,0,0,1,0
78.4,5,5,4.67,5,5,5,1,2,1,2,0,0,1,0,0,0,0,0,0,0
67.1,5,4,4.5,5,4.5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
175.84,4.71,5,4.71,5,5,4.86,1,3,1,2,0,0,1,0,0,0,0,0,0,0
103.8,5,5,5,5,5,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0
140.91,5,5,5,5,5,5,1.5,2,2,2,0,0,0,0,0,0,0,0,0,0
59.4,5,5,5,5,5,5,2,5,2,2,0,0,0,0,0,0,0,1,0,0
175,5,5,5,5,5,5,2,4,3,3,0,0,0,0,1,0,0,0,0,0
187.88,4,5,4,5,5,3,1.5,4,2,2,0,0,0,0,0,0,0,0,0,0
150,5,5,5,5,5,4.8,1,2,1,1,0,0,0,0,1,0,0,0,0,0
42.129,4.86,5,4.86,4.86,4.86,5,1.5,2,1,1,0,0,0,0,0,0,0,0,1,0
37,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
222.772,4.83,5,4.67,4.83,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
212.8,5,5,5,5,5,4.5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
120.78,5,5,5,5,5,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0
134.4,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
134.4,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
168,5,5,5,4.8,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
246.4,4.5,5,4.5,4.5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
94.08,5,5,5,4.5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
212.8,4.67,5,5,4.67,4.67,4.67,1,2,1,1,0,0,1,0,0,0,0,0,0,0
207.6,5,4,4,5,5,4,1,5,3,3,0,0,0,0,0,1,0,0,0,0
165,5,5,5,5,5,5,1,4,1,1,0,0,0,0,1,0,0,0,0,0
360.64,5,5,4.8,5,5,5,1,4,2,2,0,0,1,0,0,0,0,0,0,0
95,4.33,4.17,4.17,4.67,4.33,4.67,1,4,2,2,0,0,0,0,1,0,0,0,0,0
225,5,5,5,5,5,4.63,2,6,2,5,0,0,0,0,1,0,0,0,0,0
116,5,5,5,5,5,5,2,4,2,3,0,0,0,0,1,0,0,0,0,0
82.88,5,5,5,5,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0
93.94,5,5,4.5,5,5,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0
102,5,5,5,5,5,5,1,3,1,1,0,0,0,0,1,0,0,0,0,0
80.964,5,5,5,5,5,5,1,3,2,2,0,0,0,0,0,1,0,0,0,0
60.72,5,5,5,5,5,5,1.5,5,3,4,0,0,0,0,0,0,0,1,0,0
67.1,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0
104.16,5,4.67,5,5,4,5,1,3,1,1,0,0,1,0,0,0,0,0,0,0
242,5,5,5,4.33,4.67,5,1,3,1,1,0,0,0,0,1,0,0,0,0,0
210,5,5,5,5,5,5,1,4,1,2,0,0,0,0,1,0,0,0,0,0
370,5,5,4.5,5,5,4.5,3,6,3,2,0,0,0,0,1,0,0,0,0,0
74.25,5,5,5,5,5,5,2.5,4,2,2,0,0,0,0,0,0,0,1,0,0
187.04,5,5,5,5,4,5,1,4,0,2,0,0,1,0,0,0,0,0,0,0
72.8,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,1,0,0,0
215,5,5,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
164.64,5,5,4.8,5,5,5,1.5,3,2,1,0,0,1,0,0,0,0,0,0,0
193.76,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
335.5,5,4.67,4.67,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
29.822,5,5,5,4,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
210,5,5,5,5,5,5,1,2,2,2,0,0,0,0,1,0,0,0,0,0
65,5,5,5,5,4,4.5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
55,5,5,4.5,5,5,5,1.5,2,1,1,0,0,0,0,1,0,0,0,0,0
174.46,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0
25.498,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
53.68,5,5,5,5,5,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0
53.68,4.71,4.43,4.57,5,5,4.86,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
150,5,5,4.83,5,5,4.67,1,2,0,1,0,0,0,0,1,0,0,0,0,0
252.296,5,5,5,4.75,4.75,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
179.8,5,5,5,5,5,5,2.5,16,3,4,0,0,0,0,0,0,0,0,1,0
129,5,5,4.86,5,5,5,2.5,6,3,4,0,0,0,0,1,0,0,0,0,0
120.78,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
54,5,5,5,5,5,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0
